ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasGender,actual,predicted,error,prediction
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + placebo ; % ; ,?Metastatic, Stage,8,4,3,no,1:no,1:no,,0.563
5225,3405220,Table 2,BaselineCharacteristic,xx, ; Total ; No. of patients ; ,?Metastatic, Stage,8,5,3,no,1:no,1:no,,0.617
5225,3405220,Table 2,BaselineCharacteristic,xx.xx, ; Total ; % ; ,?Metastatic, Stage,8,6,3,no,1:no,1:no,,0.6
5225,3405220,Table 2,BaselineCharacteristic,x.xxx, ;  ; Pa ; ,?Metastatic, Stage,8,7,3,no,1:no,1:no,,0.778
5225,3405220,Table 2,BaselineCharacteristic,?Locally advanced, ;  ; Characteristic ; ,?Locally advanced, Stage,9,0,2,no,1:no,1:no,,0.892
5225,3405220,Table 2,BaselineCharacteristic,xx,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,?Locally advanced, Stage,9,1,3,no,1:no,1:no,,0.66
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + huachansu ; % ; ,?Locally advanced, Stage,9,2,3,no,1:no,1:no,,0.629
5225,3405220,Table 2,BaselineCharacteristic,x,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,?Locally advanced, Stage,9,3,3,no,1:no,1:no,,0.627
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + placebo ; % ; ,?Locally advanced, Stage,9,4,3,no,1:no,1:no,,0.551
5225,3405220,Table 2,BaselineCharacteristic,xx, ; Total ; No. of patients ; ,?Locally advanced, Stage,9,5,3,no,1:no,1:no,,0.578
5225,3405220,Table 2,BaselineCharacteristic,xx.xx, ; Total ; % ; ,?Locally advanced, Stage,9,6,3,no,1:no,1:no,,0.58
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Pa ; ,?Locally advanced, Stage,9,7,3,no,1:no,1:no,,0.829
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Characteristic ; ,None,None,10,0,2,no,1:no,1:no,,0.898
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,None,None,10,1,3,no,1:no,1:no,,0.809
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + huachansu ; % ; ,None,None,10,2,3,no,1:no,1:no,,0.694
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,None,None,10,3,3,no,1:no,1:no,,0.725
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + placebo ; % ; ,None,None,10,4,3,no,1:no,1:no,,0.612
5225,3405220,Table 2,BaselineCharacteristic,, ; Total ; No. of patients ; ,None,None,10,5,3,no,1:no,1:no,,0.718
5225,3405220,Table 2,BaselineCharacteristic,, ; Total ; % ; ,None,None,10,6,3,no,1:no,1:no,,0.623
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Pa ; ,None,None,10,7,3,no,1:no,1:no,,0.835
5225,3405220,Table 2,BaselineCharacteristic,Location of the tumour in the pancreas, ;  ; Characteristic ; ,None,None,11,0,24,no,1:no,1:no,,0.921
5225,3405220,Table 2,BaselineCharacteristic,Location of the tumour in the pancreas,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,Location of the tumour in the pancreas,None,11,1,43,no,1:no,1:no,,0.862
5225,3405220,Table 2,BaselineCharacteristic,Location of the tumour in the pancreas,Treatment arm ; Gemcitabine + huachansu ; % ; ,Location of the tumour in the pancreas,None,11,2,43,no,1:no,1:no,,0.824
5225,3405220,Table 2,BaselineCharacteristic,Location of the tumour in the pancreas,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,Location of the tumour in the pancreas,None,11,3,43,no,1:no,1:no,,0.791
5225,3405220,Table 2,BaselineCharacteristic,Location of the tumour in the pancreas,Treatment arm ; Gemcitabine + placebo ; % ; ,Location of the tumour in the pancreas,None,11,4,43,no,1:no,1:no,,0.748
5225,3405220,Table 2,BaselineCharacteristic,Location of the tumour in the pancreas, ; Total ; No. of patients ; ,Location of the tumour in the pancreas,None,11,5,43,no,1:no,1:no,,0.775
5225,3405220,Table 2,BaselineCharacteristic,Location of the tumour in the pancreas, ; Total ; % ; ,Location of the tumour in the pancreas,None,11,6,43,no,1:no,1:no,,0.75
5225,3405220,Table 2,BaselineCharacteristic,Location of the tumour in the pancreas, ;  ; Pa ; ,Location of the tumour in the pancreas,None,11,7,43,no,1:no,1:no,,0.914
5225,3405220,Table 2,BaselineCharacteristic,?Head, ;  ; Characteristic ; ,?Head, Location of the tumour in the pancreas,12,0,2,no,1:no,1:no,,0.909
5225,3405220,Table 2,BaselineCharacteristic,xx,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,?Head, Location of the tumour in the pancreas,12,1,3,no,1:no,1:no,,0.748
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + huachansu ; % ; ,?Head, Location of the tumour in the pancreas,12,2,3,no,1:no,1:no,,0.752
5225,3405220,Table 2,BaselineCharacteristic,xx,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,?Head, Location of the tumour in the pancreas,12,3,3,no,1:no,1:no,,0.673
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + placebo ; % ; ,?Head, Location of the tumour in the pancreas,12,4,3,no,1:no,1:no,,0.682
5225,3405220,Table 2,BaselineCharacteristic,xx, ; Total ; No. of patients ; ,?Head, Location of the tumour in the pancreas,12,5,3,no,1:no,1:no,,0.687
5225,3405220,Table 2,BaselineCharacteristic,xx.xx, ; Total ; % ; ,?Head, Location of the tumour in the pancreas,12,6,3,no,1:no,1:no,,0.686
5225,3405220,Table 2,BaselineCharacteristic,x.xxx, ;  ; Pa ; ,?Head, Location of the tumour in the pancreas,12,7,3,no,1:no,1:no,,0.848
5225,3405220,Table 2,BaselineCharacteristic,?Body, ;  ; Characteristic ; ,?Body, Location of the tumour in the pancreas,13,0,2,no,1:no,1:no,,0.909
5225,3405220,Table 2,BaselineCharacteristic,x,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,?Body, Location of the tumour in the pancreas,13,1,3,no,1:no,1:no,,0.794
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + huachansu ; % ; ,?Body, Location of the tumour in the pancreas,13,2,3,no,1:no,1:no,,0.751
5225,3405220,Table 2,BaselineCharacteristic,x,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,?Body, Location of the tumour in the pancreas,13,3,3,no,1:no,1:no,,0.72
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + placebo ; % ; ,?Body, Location of the tumour in the pancreas,13,4,3,no,1:no,1:no,,0.682
5225,3405220,Table 2,BaselineCharacteristic,xx, ; Total ; No. of patients ; ,?Body, Location of the tumour in the pancreas,13,5,3,no,1:no,1:no,,0.686
5225,3405220,Table 2,BaselineCharacteristic,xx.xx, ; Total ; % ; ,?Body, Location of the tumour in the pancreas,13,6,3,no,1:no,1:no,,0.682
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Pa ; ,?Body, Location of the tumour in the pancreas,13,7,3,no,1:no,1:no,,0.877
5225,3405220,Table 2,BaselineCharacteristic,?Tail, ;  ; Characteristic ; ,?Tail, Location of the tumour in the pancreas,14,0,2,no,1:no,1:no,,0.905
5225,3405220,Table 2,BaselineCharacteristic,xx,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,?Tail, Location of the tumour in the pancreas,14,1,3,no,1:no,1:no,,0.752
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + huachansu ; % ; ,?Tail, Location of the tumour in the pancreas,14,2,3,no,1:no,1:no,,0.747
5225,3405220,Table 2,BaselineCharacteristic,xx,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,?Tail, Location of the tumour in the pancreas,14,3,3,no,1:no,1:no,,0.678
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + placebo ; % ; ,?Tail, Location of the tumour in the pancreas,14,4,3,no,1:no,1:no,,0.68
5225,3405220,Table 2,BaselineCharacteristic,xx, ; Total ; No. of patients ; ,?Tail, Location of the tumour in the pancreas,14,5,3,no,1:no,1:no,,0.686
5225,3405220,Table 2,BaselineCharacteristic,xx.xx, ; Total ; % ; ,?Tail, Location of the tumour in the pancreas,14,6,3,no,1:no,1:no,,0.68
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Pa ; ,?Tail, Location of the tumour in the pancreas,14,7,3,no,1:no,1:no,,0.874
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Characteristic ; ,None,None,15,0,2,no,1:no,1:no,,0.902
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,None,None,15,1,3,no,1:no,1:no,,0.828
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + huachansu ; % ; ,None,None,15,2,3,no,1:no,1:no,,0.695
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,None,None,15,3,3,no,1:no,1:no,,0.74
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + placebo ; % ; ,None,None,15,4,3,no,1:no,1:no,,0.604
5225,3405220,Table 2,BaselineCharacteristic,, ; Total ; No. of patients ; ,None,None,15,5,3,no,1:no,1:no,,0.732
5225,3405220,Table 2,BaselineCharacteristic,, ; Total ; % ; ,None,None,15,6,3,no,1:no,1:no,,0.632
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Pa ; ,None,None,15,7,3,no,1:no,1:no,,0.837
5225,3405220,Table 2,BaselineCharacteristic,Prior surgery, ;  ; Characteristic ; ,None,None,16,0,24,no,1:no,1:no,,0.898
5225,3405220,Table 2,BaselineCharacteristic,Prior surgery,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,Prior surgery,None,16,1,43,no,1:no,1:no,,0.859
5225,3405220,Table 2,BaselineCharacteristic,Prior surgery,Treatment arm ; Gemcitabine + huachansu ; % ; ,Prior surgery,None,16,2,43,no,1:no,1:no,,0.753
5225,3405220,Table 2,BaselineCharacteristic,Prior surgery,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,Prior surgery,None,16,3,43,no,1:no,1:no,,0.775
5225,3405220,Table 2,BaselineCharacteristic,Prior surgery,Treatment arm ; Gemcitabine + placebo ; % ; ,Prior surgery,None,16,4,43,no,1:no,1:no,,0.678
5225,3405220,Table 2,BaselineCharacteristic,Prior surgery, ; Total ; No. of patients ; ,Prior surgery,None,16,5,43,no,1:no,1:no,,0.768
5225,3405220,Table 2,BaselineCharacteristic,Prior surgery, ; Total ; % ; ,Prior surgery,None,16,6,43,no,1:no,1:no,,0.695
5225,3405220,Table 2,BaselineCharacteristic,Prior surgery, ;  ; Pa ; ,Prior surgery,None,16,7,43,no,1:no,1:no,,0.872
5225,3405220,Table 2,BaselineCharacteristic,?Yes, ;  ; Characteristic ; ,?Yes, Prior surgery,17,0,2,no,1:no,1:no,,0.915
5225,3405220,Table 2,BaselineCharacteristic,x,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,?Yes, Prior surgery,17,1,3,no,1:no,1:no,,0.784
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + huachansu ; % ; ,?Yes, Prior surgery,17,2,3,no,1:no,1:no,,0.699
5225,3405220,Table 2,BaselineCharacteristic,x,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,?Yes, Prior surgery,17,3,3,no,1:no,1:no,,0.694
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + placebo ; % ; ,?Yes, Prior surgery,17,4,3,no,1:no,1:no,,0.625
5225,3405220,Table 2,BaselineCharacteristic,x, ; Total ; No. of patients ; ,?Yes, Prior surgery,17,5,3,no,1:no,1:no,,0.73
5225,3405220,Table 2,BaselineCharacteristic,xx.xx, ; Total ; % ; ,?Yes, Prior surgery,17,6,3,no,1:no,1:no,,0.613
5225,3405220,Table 2,BaselineCharacteristic,x.xxxb, ;  ; Pa ; ,?Yes, Prior surgery,17,7,3,no,1:no,1:no,,0.864
5225,3405220,Table 2,BaselineCharacteristic,?No, ;  ; Characteristic ; ,?No, Prior surgery,18,0,2,no,1:no,1:no,,0.894
5225,3405220,Table 2,BaselineCharacteristic,xx,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,?No, Prior surgery,18,1,3,no,1:no,1:no,,0.733
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + huachansu ; % ; ,?No, Prior surgery,18,2,3,no,1:no,1:no,,0.676
5225,3405220,Table 2,BaselineCharacteristic,xx,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,?No, Prior surgery,18,3,3,no,1:no,1:no,,0.646
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + placebo ; % ; ,?No, Prior surgery,18,4,3,no,1:no,1:no,,0.603
5225,3405220,Table 2,BaselineCharacteristic,xx, ; Total ; No. of patients ; ,?No, Prior surgery,18,5,3,no,1:no,1:no,,0.648
5225,3405220,Table 2,BaselineCharacteristic,xx.xx, ; Total ; % ; ,?No, Prior surgery,18,6,3,no,1:no,1:no,,0.568
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Pa ; ,?No, Prior surgery,18,7,3,no,1:no,1:no,,0.824
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Characteristic ; ,None,None,19,0,2,no,1:no,1:no,,0.911
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,None,None,19,1,3,no,1:no,1:no,,0.84
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + huachansu ; % ; ,None,None,19,2,3,no,1:no,1:no,,0.723
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,None,None,19,3,3,no,1:no,1:no,,0.746
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + placebo ; % ; ,None,None,19,4,3,no,1:no,1:no,,0.63
5225,3405220,Table 2,BaselineCharacteristic,, ; Total ; No. of patients ; ,None,None,19,5,3,no,1:no,1:no,,0.738
5225,3405220,Table 2,BaselineCharacteristic,, ; Total ; % ; ,None,None,19,6,3,no,1:no,1:no,,0.663
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Pa ; ,None,None,19,7,3,no,1:no,1:no,,0.856
5225,3405220,Table 2,BaselineCharacteristic,Prior chemotherapy, ;  ; Characteristic ; ,None,None,20,0,24,no,1:no,1:no,,0.91
5225,3405220,Table 2,BaselineCharacteristic,Prior chemotherapy,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,Prior chemotherapy,None,20,1,43,no,1:no,1:no,,0.876
5225,3405220,Table 2,BaselineCharacteristic,Prior chemotherapy,Treatment arm ; Gemcitabine + huachansu ; % ; ,Prior chemotherapy,None,20,2,43,no,1:no,1:no,,0.781
5225,3405220,Table 2,BaselineCharacteristic,Prior chemotherapy,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,Prior chemotherapy,None,20,3,43,no,1:no,1:no,,0.788
5225,3405220,Table 2,BaselineCharacteristic,Prior chemotherapy,Treatment arm ; Gemcitabine + placebo ; % ; ,Prior chemotherapy,None,20,4,43,no,1:no,1:no,,0.703
5225,3405220,Table 2,BaselineCharacteristic,Prior chemotherapy, ; Total ; No. of patients ; ,Prior chemotherapy,None,20,5,43,no,1:no,1:no,,0.775
5225,3405220,Table 2,BaselineCharacteristic,Prior chemotherapy, ; Total ; % ; ,Prior chemotherapy,None,20,6,43,no,1:no,1:no,,0.716
5225,3405220,Table 2,BaselineCharacteristic,Prior chemotherapy, ;  ; Pa ; ,Prior chemotherapy,None,20,7,43,no,1:no,1:no,,0.886
5225,3405220,Table 2,BaselineCharacteristic,?Yes, ;  ; Characteristic ; ,?Yes, Prior chemotherapy,21,0,2,no,1:no,1:no,,0.916
5225,3405220,Table 2,BaselineCharacteristic,x,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,?Yes, Prior chemotherapy,21,1,3,no,1:no,1:no,,0.769
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + huachansu ; % ; ,?Yes, Prior chemotherapy,21,2,3,no,1:no,1:no,,0.73
5225,3405220,Table 2,BaselineCharacteristic,x,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,?Yes, Prior chemotherapy,21,3,3,no,1:no,1:no,,0.675
5225,3405220,Table 2,BaselineCharacteristic,x.xx,Treatment arm ; Gemcitabine + placebo ; % ; ,?Yes, Prior chemotherapy,21,4,3,no,1:no,1:no,,0.61
5225,3405220,Table 2,BaselineCharacteristic,x, ; Total ; No. of patients ; ,?Yes, Prior chemotherapy,21,5,3,no,1:no,1:no,,0.717
5225,3405220,Table 2,BaselineCharacteristic,x.xx, ; Total ; % ; ,?Yes, Prior chemotherapy,21,6,3,no,1:no,1:no,,0.646
5225,3405220,Table 2,BaselineCharacteristic,x.xxxb, ;  ; Pa ; ,?Yes, Prior chemotherapy,21,7,3,no,1:no,1:no,,0.865
5225,3405220,Table 2,BaselineCharacteristic,?No, ;  ; Characteristic ; ,?No, Prior chemotherapy,22,0,2,no,1:no,1:no,,0.889
5225,3405220,Table 2,BaselineCharacteristic,xx,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,?No, Prior chemotherapy,22,1,3,no,1:no,1:no,,0.738
5225,3405220,Table 2,BaselineCharacteristic,xx.xx,Treatment arm ; Gemcitabine + huachansu ; % ; ,?No, Prior chemotherapy,22,2,3,no,1:no,1:no,,0.696
5225,3405220,Table 2,BaselineCharacteristic,xx,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,?No, Prior chemotherapy,22,3,3,no,1:no,1:no,,0.651
5225,3405220,Table 2,BaselineCharacteristic,xxx.xx,Treatment arm ; Gemcitabine + placebo ; % ; ,?No, Prior chemotherapy,22,4,3,no,1:no,1:no,,0.577
5225,3405220,Table 2,BaselineCharacteristic,xx, ; Total ; No. of patients ; ,?No, Prior chemotherapy,22,5,3,no,1:no,1:no,,0.647
5225,3405220,Table 2,BaselineCharacteristic,xx.xx, ; Total ; % ; ,?No, Prior chemotherapy,22,6,3,no,1:no,1:no,,0.582
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Pa ; ,?No, Prior chemotherapy,22,7,3,no,1:no,1:no,,0.825
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Characteristic ; ,None,None,23,0,2,no,1:no,1:no,,0.913
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + huachansu ; No. of patients ; ,None,None,23,1,3,no,1:no,1:no,,0.844
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + huachansu ; % ; ,None,None,23,2,3,no,1:no,1:no,,0.733
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + placebo ; No. of patients ; ,None,None,23,3,3,no,1:no,1:no,,0.749
5225,3405220,Table 2,BaselineCharacteristic,,Treatment arm ; Gemcitabine + placebo ; % ; ,None,None,23,4,3,no,1:no,1:no,,0.634
5225,3405220,Table 2,BaselineCharacteristic,, ; Total ; No. of patients ; ,None,None,23,5,3,no,1:no,1:no,,0.741
5225,3405220,Table 2,BaselineCharacteristic,, ; Total ; % ; ,None,None,23,6,3,no,1:no,1:no,,0.667
5225,3405220,Table 2,BaselineCharacteristic,, ;  ; Pa ; ,None,None,23,7,3,no,1:no,1:no,,0.863
5225,3405220,Table 2,BaselineCharacteristic,Age (years), ;  ; Characteristic ; ,Age (years),,24,0,2,no,1:no,1:no,,0.889
5225,3405220,Table 2,BaselineCharacteristic,x.xxxc, ;  ; Pa ; ,Age (years),,24,7,3,no,1:no,1:no,,0.836
5225,3405220,Table 2,BaselineCharacteristic,Karnofsky performance status, ;  ; Characteristic ; ,Karnofsky performance status,,25,0,2,no,1:no,1:no,,0.924
5225,3405220,Table 2,BaselineCharacteristic,x.xxxd, ;  ; Pa ; ,Karnofsky performance status,,25,7,3,no,1:no,1:no,,0.881
5228,3405224,Table 1,BaselineCharacteristic,,,None,None,0,0,12,no,1:no,1:no,,0.793
5228,3405224,Table 1,BaselineCharacteristic,n,,,None,0,1,1,no,1:no,1:no,,0.703
5228,3405224,Table 1,BaselineCharacteristic,%,,,None,0,2,1,no,1:no,1:no,,0.757
5228,3405224,Table 1,BaselineCharacteristic,Gender: male/female, ; ,Gender: male/female,,1,0,2,no,1:no,1:no,,0.759
5228,3405224,Table 1,BaselineCharacteristic,xx/xx,n ; ,Gender: male/female,,1,1,3,yes,2:yes,1:no,+,0.515
5228,3405224,Table 1,BaselineCharacteristic,xx/xx,% ; ,Gender: male/female,,1,2,3,yes,2:yes,1:no,+,0.552
5228,3405224,Table 1,BaselineCharacteristic,"Median age (range, in years)", ; ,"Median age (range, in years)",,2,0,2,no,1:no,1:no,,0.857
5228,3405224,Table 1,BaselineCharacteristic,,% ; ,"Median age (range, in years)",,2,2,3,no,1:no,1:no,,0.764
5228,3405224,Table 1,BaselineCharacteristic,, ; ,None,None,3,0,2,no,1:no,1:no,,0.84
5228,3405224,Table 1,BaselineCharacteristic,,n ; ,None,None,3,1,3,no,1:no,1:no,,0.645
5228,3405224,Table 1,BaselineCharacteristic,,% ; ,None,None,3,2,3,no,1:no,1:no,,0.682
5228,3405224,Table 1,BaselineCharacteristic,Primary melanoma, ; ,None,None,4,0,24,no,1:no,1:no,,0.833
5228,3405224,Table 1,BaselineCharacteristic,Primary melanoma,n ; ,Primary melanoma,None,4,1,43,no,1:no,1:no,,0.698
5228,3405224,Table 1,BaselineCharacteristic,Primary melanoma,% ; ,Primary melanoma,None,4,2,43,no,1:no,1:no,,0.739
5228,3405224,Table 1,BaselineCharacteristic,?SSM, ; ,?SSM, Primary melanoma,5,0,2,no,1:no,1:no,,0.838
5228,3405224,Table 1,BaselineCharacteristic,xx,n ; ,?SSM, Primary melanoma,5,1,3,no,1:no,1:no,,0.545
5228,3405224,Table 1,BaselineCharacteristic,xx,% ; ,?SSM, Primary melanoma,5,2,3,no,1:no,2:yes,+,0.541
5228,3405224,Table 1,BaselineCharacteristic,?Nodular, ; ,?Nodular, Primary melanoma,6,0,2,no,1:no,1:no,,0.836
5228,3405224,Table 1,BaselineCharacteristic,x,n ; ,?Nodular, Primary melanoma,6,1,3,no,1:no,1:no,,0.61
5228,3405224,Table 1,BaselineCharacteristic,xx,% ; ,?Nodular, Primary melanoma,6,2,3,no,1:no,2:yes,+,0.538
5228,3405224,Table 1,BaselineCharacteristic,?Uveal, ; ,?Uveal, Primary melanoma,7,0,2,no,1:no,1:no,,0.846
5228,3405224,Table 1,BaselineCharacteristic,x,n ; ,?Uveal, Primary melanoma,7,1,3,no,1:no,1:no,,0.612
5228,3405224,Table 1,BaselineCharacteristic,xx,% ; ,?Uveal, Primary melanoma,7,2,3,no,1:no,2:yes,+,0.538
5228,3405224,Table 1,BaselineCharacteristic,?Unknown primary, ; ,?Unknown primary, Primary melanoma,8,0,2,no,1:no,1:no,,0.848
5228,3405224,Table 1,BaselineCharacteristic,x,n ; ,?Unknown primary, Primary melanoma,8,1,3,no,1:no,1:no,,0.627
5228,3405224,Table 1,BaselineCharacteristic,xx,% ; ,?Unknown primary, Primary melanoma,8,2,3,no,1:no,1:no,,0.502
5228,3405224,Table 1,BaselineCharacteristic,?Others, ; ,?Others, Primary melanoma,9,0,2,no,1:no,1:no,,0.866
5228,3405224,Table 1,BaselineCharacteristic,x,n ; ,?Others, Primary melanoma,9,1,3,no,1:no,1:no,,0.645
5228,3405224,Table 1,BaselineCharacteristic,x,% ; ,?Others, Primary melanoma,9,2,3,no,1:no,1:no,,0.685
5228,3405224,Table 1,BaselineCharacteristic,, ; ,None,None,10,0,2,no,1:no,1:no,,0.888
5228,3405224,Table 1,BaselineCharacteristic,,n ; ,None,None,10,1,3,no,1:no,1:no,,0.738
5228,3405224,Table 1,BaselineCharacteristic,,% ; ,None,None,10,2,3,no,1:no,1:no,,0.749
5228,3405224,Table 1,BaselineCharacteristic,AJCC stage IV, ; ,None,None,11,0,24,no,1:no,1:no,,0.893
5228,3405224,Table 1,BaselineCharacteristic,AJCC stage IV,n ; ,AJCC stage IV,None,11,1,43,no,1:no,1:no,,0.809
5228,3405224,Table 1,BaselineCharacteristic,AJCC stage IV,% ; ,AJCC stage IV,None,11,2,43,no,1:no,1:no,,0.83
5228,3405224,Table 1,BaselineCharacteristic,?Mxa, ; ,?Mxa, AJCC stage IV,12,0,2,no,1:no,1:no,,0.896
5228,3405224,Table 1,BaselineCharacteristic,x,n ; ,?Mxa, AJCC stage IV,12,1,3,no,1:no,1:no,,0.718
5228,3405224,Table 1,BaselineCharacteristic,x,% ; ,?Mxa, AJCC stage IV,12,2,3,no,1:no,1:no,,0.763
5228,3405224,Table 1,BaselineCharacteristic,?Mxb, ; ,?Mxb, AJCC stage IV,13,0,2,no,1:no,1:no,,0.896
5228,3405224,Table 1,BaselineCharacteristic,x,n ; ,?Mxb, AJCC stage IV,13,1,3,no,1:no,1:no,,0.718
5228,3405224,Table 1,BaselineCharacteristic,x,% ; ,?Mxb, AJCC stage IV,13,2,3,no,1:no,1:no,,0.759
5228,3405224,Table 1,BaselineCharacteristic,?Mxc, ; ,?Mxc, AJCC stage IV,14,0,2,no,1:no,1:no,,0.892
5228,3405224,Table 1,BaselineCharacteristic,xx,n ; ,?Mxc, AJCC stage IV,14,1,3,no,1:no,1:no,,0.696
5228,3405224,Table 1,BaselineCharacteristic,xx,% ; ,?Mxc, AJCC stage IV,14,2,3,no,1:no,1:no,,0.674
5228,3405224,Table 1,BaselineCharacteristic,, ; ,None,None,15,0,2,no,1:no,1:no,,0.892
5228,3405224,Table 1,BaselineCharacteristic,,n ; ,None,None,15,1,3,no,1:no,1:no,,0.739
5228,3405224,Table 1,BaselineCharacteristic,,% ; ,None,None,15,2,3,no,1:no,1:no,,0.749
5228,3405224,Table 1,BaselineCharacteristic,>x Metastatic sites, ; ,>x Metastatic sites,,16,0,24,no,1:no,1:no,,0.864
5228,3405224,Table 1,BaselineCharacteristic,xx,n ; ,>x Metastatic sites,,16,1,43,no,1:no,1:no,,0.712
5228,3405224,Table 1,BaselineCharacteristic,xx,% ; ,>x Metastatic sites,,16,2,43,no,1:no,1:no,,0.685
5228,3405224,Table 1,BaselineCharacteristic,?Lung metastases, ; ,?Lung metastases, >x Metastatic sites,17,0,2,no,1:no,1:no,,0.905
5228,3405224,Table 1,BaselineCharacteristic,xx,n ; ,?Lung metastases, >x Metastatic sites,17,1,3,no,1:no,1:no,,0.741
5228,3405224,Table 1,BaselineCharacteristic,xx,% ; ,?Lung metastases, >x Metastatic sites,17,2,3,no,1:no,1:no,,0.724
5228,3405224,Table 1,BaselineCharacteristic,?Liver metastases, ; ,?Liver metastases, >x Metastatic sites,18,0,2,no,1:no,1:no,,0.921
5228,3405224,Table 1,BaselineCharacteristic,xx,n ; ,?Liver metastases, >x Metastatic sites,18,1,3,no,1:no,1:no,,0.766
5228,3405224,Table 1,BaselineCharacteristic,xx,% ; ,?Liver metastases, >x Metastatic sites,18,2,3,no,1:no,1:no,,0.754
5228,3405224,Table 1,BaselineCharacteristic,?Brain metastases, ; ,?Brain metastases, >x Metastatic sites,19,0,2,no,1:no,1:no,,0.909
