ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasGender
3950,3080287,Table 2,BaselineCharacteristic,xx pts,median dose/GyE or Gy ; ,combined treatment,,8,1,3,no
3950,3080287,Table 2,BaselineCharacteristic,(x fractions Cxx),range/GyE or Gy ; ,combined treatment,,8,2,3,no
3950,3080287,Table 2,BaselineCharacteristic,step& shoot IMRT, ; ,step& shoot IMRT,,9,0,2,no
3950,3080287,Table 2,BaselineCharacteristic,xx pts,median dose/GyE or Gy ; ,step& shoot IMRT,,9,1,3,no
3950,3080287,Table 2,BaselineCharacteristic,,range/GyE or Gy ; ,step& shoot IMRT,,9,2,3,no
3950,3080287,Table 2,BaselineCharacteristic,tomotherapy, ; ,tomotherapy,,10,0,2,no
3950,3080287,Table 2,BaselineCharacteristic,x pts,median dose/GyE or Gy ; ,tomotherapy,,10,1,3,no
3950,3080287,Table 2,BaselineCharacteristic,,range/GyE or Gy ; ,tomotherapy,,10,2,3,no
3950,3080287,Table 2,BaselineCharacteristic,Cxx only, ; ,Cxx only,,11,0,2,no
3950,3080287,Table 2,BaselineCharacteristic,x pts,median dose/GyE or Gy ; ,Cxx only,,11,1,3,no
3950,3080287,Table 2,BaselineCharacteristic,(xx-xx fractions),range/GyE or Gy ; ,Cxx only,,11,2,3,no
4000,3095543,Table 1,BaselineCharacteristic,Clinical characterisitics,,None,None,0,0,,no
4000,3095543,Table 1,BaselineCharacteristic,Mean (SD),,None,None,0,1,,no
4000,3095543,Table 1,BaselineCharacteristic,"Age, y",Clinical characterisitics ; ,None,None,1,0,,no
4000,3095543,Table 1,BaselineCharacteristic,x.xx (x.xx),Mean (SD) ; ,None,None,1,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ; ",None,None,2,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ; ,None,None,2,1,,no
4000,3095543,Table 1,BaselineCharacteristic,IQ (WISC-III Full Scale),"Clinical characterisitics ; Age, y ;  ; ",None,None,3,0,,no
4000,3095543,Table 1,BaselineCharacteristic,xx.xx (xx.xx),Mean (SD) ; x.xx (x.xx) ;  ; ,None,None,3,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ; ",None,None,4,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ; ,None,None,4,1,,no
4000,3095543,Table 1,BaselineCharacteristic,"Mother's age, y","Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; ",None,None,5,0,,no
4000,3095543,Table 1,BaselineCharacteristic,xx.xx (x.xx),Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; ,None,None,5,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ; ",None,None,6,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ; ,None,None,6,1,,no
4000,3095543,Table 1,BaselineCharacteristic,"Mother's education, y","Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; ",None,None,7,0,,no
4000,3095543,Table 1,BaselineCharacteristic,xx.xx (x.xx),Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,7,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ; ",None,None,8,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ; ,None,None,8,1,,no
4000,3095543,Table 1,BaselineCharacteristic,CBCL scales,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,9,0,,no
4000,3095543,Table 1,BaselineCharacteristic,CBCL scales,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,9,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,10,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,10,1,,no
4000,3095543,Table 1,BaselineCharacteristic,Aggression,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",Aggression, CBCL scales,11,0,,no
4000,3095543,Table 1,BaselineCharacteristic,xx.xx (xx.xx),Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,Aggression, CBCL scales,11,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,12,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,12,1,,no
4000,3095543,Table 1,BaselineCharacteristic,Attention Problems,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",Attention Problems, CBCL scales,13,0,,no
4000,3095543,Table 1,BaselineCharacteristic,xx.xx (x.xx),Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,Attention Problems, CBCL scales,13,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,14,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,14,1,,no
4000,3095543,Table 1,BaselineCharacteristic,CPRS scales,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,15,0,,no
4000,3095543,Table 1,BaselineCharacteristic,CPRS scales,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,15,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,16,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,16,1,,no
4000,3095543,Table 1,BaselineCharacteristic,Restless-Impulsive,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",Restless-Impulsive, CPRS scales,17,0,,no
4000,3095543,Table 1,BaselineCharacteristic,xx.xx (x.xx),Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,Restless-Impulsive, CPRS scales,17,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,18,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,18,1,,no
4000,3095543,Table 1,BaselineCharacteristic,Emotional Lability,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",Emotional Lability, CPRS scales,19,0,,no
4000,3095543,Table 1,BaselineCharacteristic,xx.xx (xx.xx),Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,Emotional Lability, CPRS scales,19,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,20,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,20,1,,no
4000,3095543,Table 1,BaselineCharacteristic,CTRS scales,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,21,0,,no
4000,3095543,Table 1,BaselineCharacteristic,CTRS scales,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,21,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,22,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,22,1,,no
4000,3095543,Table 1,BaselineCharacteristic,Restless-Impulsive,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",Restless-Impulsive, CTRS scales,23,0,,no
4000,3095543,Table 1,BaselineCharacteristic,xx.xx (xx.xx),Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,Restless-Impulsive, CTRS scales,23,1,,no
4000,3095543,Table 1,BaselineCharacteristic,,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",None,None,24,0,,no
4000,3095543,Table 1,BaselineCharacteristic,,Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,None,None,24,1,,no
4000,3095543,Table 1,BaselineCharacteristic,Emotional Lability,"Clinical characterisitics ; Age, y ;  ; IQ (WISC-III Full Scale) ;  ; Mother's age, y ;  ; Mother's education, y ;  ; ",Emotional Lability, CTRS scales,25,0,,no
4000,3095543,Table 1,BaselineCharacteristic,xx.xx (xx.xx),Mean (SD) ; x.xx (x.xx) ;  ; xx.xx (xx.xx) ;  ; xx.xx (x.xx) ;  ; xx.xx (x.xx) ;  ; ,Emotional Lability, CTRS scales,25,1,,no
4021,3101364,Table 1.,BaselineCharacteristic,Characteristic,,None,None,0,0,12,no
4021,3101364,Table 1.,BaselineCharacteristic,No. of patients,,Characteristic,None,0,1,1,no
4021,3101364,Table 1.,BaselineCharacteristic,No. of patients entered,Characteristic ; ,No. of patients entered,,1,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,No. of patients entered,,1,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,No. of patients eligible,Characteristic ; ,No. of patients eligible,,2,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,No. of patients eligible,,2,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,Age (years),Characteristic ; ,None,None,3,0,24,no
4021,3101364,Table 1.,BaselineCharacteristic,Age (years),No. of patients ; ,Age (years),None,3,1,43,no
4021,3101364,Table 1.,BaselineCharacteristic,????Median,Characteristic ; ,????Median, Age (years)   ,4,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,????Median, Age (years)   ,4,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,????Range,Characteristic ; ,????Range, Age (years)   ,5,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,Performance status,Characteristic ; ,None,None,6,0,24,no
4021,3101364,Table 1.,BaselineCharacteristic,Performance status,No. of patients ; ,Performance status,None,6,1,43,no
4021,3101364,Table 1.,BaselineCharacteristic,????x,Characteristic ; ,????x, Performance status   ,7,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,????x, Performance status   ,7,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,????x,Characteristic ; ,????x, Performance status   ,8,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,????x, Performance status   ,8,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,Histology,Characteristic ; ,None,None,9,0,24,no
4021,3101364,Table 1.,BaselineCharacteristic,Histology,No. of patients ; ,Histology,None,9,1,43,no
4021,3101364,Table 1.,BaselineCharacteristic,????Squamous cell carcinoma,Characteristic ; ,????Squamous cell carcinoma, Histology   ,10,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,????Squamous cell carcinoma, Histology   ,10,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,????Adenocarcinoma,Characteristic ; ,????Adenocarcinoma, Histology   ,11,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,x,No. of patients ; ,????Adenocarcinoma, Histology   ,11,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,????Adenosquamous,Characteristic ; ,????Adenosquamous, Histology   ,12,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,x,No. of patients ; ,????Adenosquamous, Histology   ,12,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,????Small cell carcinoma,Characteristic ; ,????Small cell carcinoma, Histology   ,13,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,x,No. of patients ; ,????Small cell carcinoma, Histology   ,13,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,Site of disease,Characteristic ; ,None,None,14,0,24,no
4021,3101364,Table 1.,BaselineCharacteristic,Site of disease,No. of patients ; ,Site of disease,None,14,1,43,no
4021,3101364,Table 1.,BaselineCharacteristic,????Pelvic,Characteristic ; ,????Pelvic, Site of disease   ,15,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,????Pelvic, Site of disease   ,15,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,????Distant,Characteristic ; ,????Distant, Site of disease   ,16,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,????Distant, Site of disease   ,16,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,????Both,Characteristic ; ,????Both, Site of disease   ,17,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,????Both, Site of disease   ,17,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,Prior therapy,Characteristic ; ,None,None,18,0,24,no
4021,3101364,Table 1.,BaselineCharacteristic,Prior therapy,No. of patients ; ,Prior therapy,None,18,1,43,no
4021,3101364,Table 1.,BaselineCharacteristic,????Prior radiotherapy,Characteristic ; ,????Prior radiotherapy, Prior therapy   ,19,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,????Prior radiotherapy, Prior therapy   ,19,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,?Prior chemotherapya,Characteristic ; ,?Prior chemotherapya, Prior therapy,20,0,24,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,?Prior chemotherapya, Prior therapy,20,1,43,no
4021,3101364,Table 1.,BaselineCharacteristic,????Prior chemoradiotherapy,Characteristic ; ,????Prior chemoradiotherapy, Prior therapy ?Prior chemotherapya  ,21,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,????Prior chemoradiotherapy, Prior therapy ?Prior chemotherapya  ,21,1,3,no
4021,3101364,Table 1.,BaselineCharacteristic,????Prior platinum therapy,Characteristic ; ,????Prior platinum therapy, Prior therapy ?Prior chemotherapya  ,22,0,2,no
4021,3101364,Table 1.,BaselineCharacteristic,xx,No. of patients ; ,????Prior platinum therapy, Prior therapy ?Prior chemotherapya  ,22,1,3,no
4021,3101364,Table 2.,BaselineCharacteristic,,,None,None,0,0,12,no
4021,3101364,Table 2.,BaselineCharacteristic,n,,,None,0,1,1,no
4021,3101364,Table 2.,BaselineCharacteristic,CR,,,None,0,2,1,no
4021,3101364,Table 2.,BaselineCharacteristic,PR,,,None,0,3,1,no
4021,3101364,Table 2.,BaselineCharacteristic,SD,,,None,0,4,1,no
4021,3101364,Table 2.,BaselineCharacteristic,PD,,,None,0,5,1,no
4021,3101364,Table 2.,BaselineCharacteristic,Response rate (xx% CI),,,None,0,6,1,no
4021,3101364,Table 2.,BaselineCharacteristic,Overall, ; ,Overall,,1,0,2,no
4021,3101364,Table 2.,BaselineCharacteristic,xx,n ; ,Overall,,1,1,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,CR ; ,Overall,,1,2,3,no
4021,3101364,Table 2.,BaselineCharacteristic,xx,PR ; ,Overall,,1,3,3,no
4021,3101364,Table 2.,BaselineCharacteristic,xx,SD ; ,Overall,,1,4,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,PD ; ,Overall,,1,5,3,no
4021,3101364,Table 2.,BaselineCharacteristic,Prior therapy, ; ,None,None,2,0,24,no
4021,3101364,Table 2.,BaselineCharacteristic,Prior therapy,n ; ,Prior therapy,None,2,1,43,no
4021,3101364,Table 2.,BaselineCharacteristic,Prior therapy,CR ; ,Prior therapy,None,2,2,43,no
4021,3101364,Table 2.,BaselineCharacteristic,Prior therapy,PR ; ,Prior therapy,None,2,3,43,no
4021,3101364,Table 2.,BaselineCharacteristic,Prior therapy,SD ; ,Prior therapy,None,2,4,43,no
4021,3101364,Table 2.,BaselineCharacteristic,Prior therapy,PD ; ,Prior therapy,None,2,5,43,no
4021,3101364,Table 2.,BaselineCharacteristic,Prior therapy,Response rate (xx% CI) ; ,Prior therapy,None,2,6,43,no
4021,3101364,Table 2.,BaselineCharacteristic,????Chemotherapy, ; ,????Chemotherapy, Prior therapy   ,3,0,2,no
4021,3101364,Table 2.,BaselineCharacteristic,xx,n ; ,????Chemotherapy, Prior therapy   ,3,1,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,CR ; ,????Chemotherapy, Prior therapy   ,3,2,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,PR ; ,????Chemotherapy, Prior therapy   ,3,3,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,SD ; ,????Chemotherapy, Prior therapy   ,3,4,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,PD ; ,????Chemotherapy, Prior therapy   ,3,5,3,no
4021,3101364,Table 2.,BaselineCharacteristic,????Chemoradiotherapy, ; ,????Chemoradiotherapy, Prior therapy   ,4,0,2,no
4021,3101364,Table 2.,BaselineCharacteristic,xx,n ; ,????Chemoradiotherapy, Prior therapy   ,4,1,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,CR ; ,????Chemoradiotherapy, Prior therapy   ,4,2,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,PR ; ,????Chemoradiotherapy, Prior therapy   ,4,3,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,SD ; ,????Chemoradiotherapy, Prior therapy   ,4,4,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,PD ; ,????Chemoradiotherapy, Prior therapy   ,4,5,3,no
4021,3101364,Table 2.,BaselineCharacteristic,????Platinum therapy, ; ,????Platinum therapy, Prior therapy   ,5,0,2,no
4021,3101364,Table 2.,BaselineCharacteristic,xx,n ; ,????Platinum therapy, Prior therapy   ,5,1,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,CR ; ,????Platinum therapy, Prior therapy   ,5,2,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,PR ; ,????Platinum therapy, Prior therapy   ,5,3,3,no
4021,3101364,Table 2.,BaselineCharacteristic,xx,SD ; ,????Platinum therapy, Prior therapy   ,5,4,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,PD ; ,????Platinum therapy, Prior therapy   ,5,5,3,no
4021,3101364,Table 2.,BaselineCharacteristic,????No platinum therapy, ; ,????No platinum therapy, Prior therapy   ,6,0,2,no
4021,3101364,Table 2.,BaselineCharacteristic,xx,n ; ,????No platinum therapy, Prior therapy   ,6,1,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,CR ; ,????No platinum therapy, Prior therapy   ,6,2,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,PR ; ,????No platinum therapy, Prior therapy   ,6,3,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,SD ; ,????No platinum therapy, Prior therapy   ,6,4,3,no
4021,3101364,Table 2.,BaselineCharacteristic,x,PD ; ,????No platinum therapy, Prior therapy   ,6,5,3,no
4275,3170974,Table 1,BaselineCharacteristic,,,None,None,0,0,12,no
4275,3170974,Table 1,BaselineCharacteristic,Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d.,,,None,0,1,1,no
4275,3170974,Table 1,BaselineCharacteristic,Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d.,,,None,0,2,1,no
4275,3170974,Table 1,BaselineCharacteristic,"Median age (range), years", ; ,"Median age (range), years",,1,0,2,no
4275,3170974,Table 1,BaselineCharacteristic,, ; ,None,None,2,0,2,no
4275,3170974,Table 1,BaselineCharacteristic,,Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d. ; ,None,None,2,1,3,no
4275,3170974,Table 1,BaselineCharacteristic,,Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d. ; ,None,None,2,2,3,no
4275,3170974,Table 1,BaselineCharacteristic,"Sex, n (%)", ; ,None,None,3,0,24,no
4275,3170974,Table 1,BaselineCharacteristic,"Sex, n (%)",Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d. ; ,"Sex, n (%)",None,3,1,43,no
4275,3170974,Table 1,BaselineCharacteristic,"Sex, n (%)",Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d. ; ,"Sex, n (%)",None,3,2,43,no
4275,3170974,Table 1,BaselineCharacteristic,?Male, ; ,?Male," Sex, n (%)",4,0,2,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d. ; ,?Male," Sex, n (%)",4,1,3,yes
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d. ; ,?Male," Sex, n (%)",4,2,3,yes
4275,3170974,Table 1,BaselineCharacteristic,?Female, ; ,?Female," Sex, n (%)",5,0,2,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d. ; ,?Female," Sex, n (%)",5,1,3,yes
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d. ; ,?Female," Sex, n (%)",5,2,3,yes
4275,3170974,Table 1,BaselineCharacteristic,, ; ,None,None,6,0,2,no
4275,3170974,Table 1,BaselineCharacteristic,,Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d. ; ,None,None,6,1,3,no
4275,3170974,Table 1,BaselineCharacteristic,,Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d. ; ,None,None,6,2,3,no
4275,3170974,Table 1,BaselineCharacteristic,"Tumor-related symptoms, n (%)", ; ,"Tumor-related symptoms, n (%)",,7,0,24,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d. ; ,"Tumor-related symptoms, n (%)",,7,1,43,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d. ; ,"Tumor-related symptoms, n (%)",,7,2,43,no
4275,3170974,Table 1,BaselineCharacteristic,?Appetite loss, ; ,?Appetite loss," Tumor-related symptoms, n (%)",8,0,2,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d. ; ,?Appetite loss," Tumor-related symptoms, n (%)",8,1,3,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d. ; ,?Appetite loss," Tumor-related symptoms, n (%)",8,2,3,no
4275,3170974,Table 1,BaselineCharacteristic,?Nausea/vomiting, ; ,?Nausea/vomiting," Tumor-related symptoms, n (%)",9,0,2,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d. ; ,?Nausea/vomiting," Tumor-related symptoms, n (%)",9,1,3,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d. ; ,?Nausea/vomiting," Tumor-related symptoms, n (%)",9,2,3,no
4275,3170974,Table 1,BaselineCharacteristic,?Weight loss, ; ,?Weight loss," Tumor-related symptoms, n (%)",10,0,2,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d. ; ,?Weight loss," Tumor-related symptoms, n (%)",10,1,3,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d. ; ,?Weight loss," Tumor-related symptoms, n (%)",10,2,3,no
4275,3170974,Table 1,BaselineCharacteristic,?Pain, ; ,?Pain," Tumor-related symptoms, n (%)",11,0,2,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort I (N=xx) Docetaxel xx?mg m?x plus capecitabine xxxx?mg m?x b.i.d. ; ,?Pain," Tumor-related symptoms, n (%)",11,1,3,no
4275,3170974,Table 1,BaselineCharacteristic,xx (xx.x),Cohort II (N=xx) Docetaxel xx?mg m?x plus capecitabine xxx?mg m?x b.i.d. ; ,?Pain," Tumor-related symptoms, n (%)",11,2,3,no
4275,3170974,Table 1,BaselineCharacteristic,?Dysphagia, ; ,?Dysphagia," Tumor-related symptoms, n (%)",12,0,2,no
