@relation learnngCellDatasetGender

@attribute ArticleId numeric
@attribute PMCid numeric
@attribute TableName String
@attribute SpecPragmatics {BaselineCharacteristic}
@attribute CellContent String
@attribute Header String
@attribute Stub String
@attribute SuperRow String
@attribute rowN numeric
@attribute columnN numeric
@attribute function numeric
@attribute hasGender {no,yes}

@data
5578,3468079,Table 1.,BaselineCharacteristic,'xx.x (x.x)','All subjects, n?=?xx ; ','?mean (SD)',' Age, years',8,4,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'?median (range)',' ; ','?median (range)',' Age, years',9,0,2,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx.x (xx–xx)','Cohort x (xxx mg of posaconazole), n?=?xx ; ','?median (range)',' Age, years',9,1,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx.x (xx–xx)','Cohort x (xxx mg of posaconazole), n?=?x ; ','?median (range)',' Age, years',9,2,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx.x (xx–xx)','Placebo, n?=?x ; ','?median (range)',' Age, years',9,3,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx.x (xx–xx)','All subjects, n?=?xx ; ','?median (range)',' Age, years',9,4,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'Weight, kg',' ; ',None,None,10,0,24,no
5578,3468079,Table 1.,BaselineCharacteristic,'Weight, kg','Cohort x (xxx mg of posaconazole), n?=?xx ; ','Weight, kg',None,10,1,43,no
5578,3468079,Table 1.,BaselineCharacteristic,'Weight, kg','Cohort x (xxx mg of posaconazole), n?=?x ; ','Weight, kg',None,10,2,43,no
5578,3468079,Table 1.,BaselineCharacteristic,'Weight, kg','Placebo, n?=?x ; ','Weight, kg',None,10,3,43,no
5578,3468079,Table 1.,BaselineCharacteristic,'Weight, kg','All subjects, n?=?xx ; ','Weight, kg',None,10,4,43,no
5578,3468079,Table 1.,BaselineCharacteristic,'?mean (SD)',' ; ','?mean (SD)',' Weight, kg',11,0,2,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx.xx (xx.xx)','Cohort x (xxx mg of posaconazole), n?=?xx ; ','?mean (SD)',' Weight, kg',11,1,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx.xx (x.xx)','Cohort x (xxx mg of posaconazole), n?=?x ; ','?mean (SD)',' Weight, kg',11,2,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx.xx (x.xx)','Placebo, n?=?x ; ','?mean (SD)',' Weight, kg',11,3,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx.xx (xx.xx)','All subjects, n?=?xx ; ','?mean (SD)',' Weight, kg',11,4,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'?median (range)',' ; ','?median (range)',' Weight, kg',12,0,2,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx (xx–xxx)','Cohort x (xxx mg of posaconazole), n?=?xx ; ','?median (range)',' Weight, kg',12,1,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx (xx–xx)','Cohort x (xxx mg of posaconazole), n?=?x ; ','?median (range)',' Weight, kg',12,2,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx (xx–xx)','Placebo, n?=?x ; ','?median (range)',' Weight, kg',12,3,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xx (xx–xxx)','All subjects, n?=?xx ; ','?median (range)',' Weight, kg',12,4,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'Height, cm',' ; ',None,None,13,0,24,no
5578,3468079,Table 1.,BaselineCharacteristic,'Height, cm','Cohort x (xxx mg of posaconazole), n?=?xx ; ','Height, cm',None,13,1,43,no
5578,3468079,Table 1.,BaselineCharacteristic,'Height, cm','Cohort x (xxx mg of posaconazole), n?=?x ; ','Height, cm',None,13,2,43,no
5578,3468079,Table 1.,BaselineCharacteristic,'Height, cm','Placebo, n?=?x ; ','Height, cm',None,13,3,43,no
5578,3468079,Table 1.,BaselineCharacteristic,'Height, cm','All subjects, n?=?xx ; ','Height, cm',None,13,4,43,no
5578,3468079,Table 1.,BaselineCharacteristic,'?mean (SD)',' ; ','?mean (SD)',' Height, cm',14,0,2,no
5578,3468079,Table 1.,BaselineCharacteristic,'xxx.xx (x.xx)','Cohort x (xxx mg of posaconazole), n?=?xx ; ','?mean (SD)',' Height, cm',14,1,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xxx.xx (x.xx)','Cohort x (xxx mg of posaconazole), n?=?x ; ','?mean (SD)',' Height, cm',14,2,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xxx.xx (x.xx)','Placebo, n?=?x ; ','?mean (SD)',' Height, cm',14,3,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xxx.xx (x.xx)','All subjects, n?=?xx ; ','?mean (SD)',' Height, cm',14,4,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'?median (range)',' ; ','?median (range)',' Height, cm',15,0,2,no
5578,3468079,Table 1.,BaselineCharacteristic,'xxx (xxx–xxx)','Cohort x (xxx mg of posaconazole), n?=?xx ; ','?median (range)',' Height, cm',15,1,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xxx (xxx–xxx)','Cohort x (xxx mg of posaconazole), n?=?x ; ','?median (range)',' Height, cm',15,2,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xxx (xxx–xxx)','Placebo, n?=?x ; ','?median (range)',' Height, cm',15,3,3,no
5578,3468079,Table 1.,BaselineCharacteristic,'xxx (xxx–xxx)','All subjects, n?=?xx ; ','?median (range)',' Height, cm',15,4,3,no
5636,3483202,'Table 1',BaselineCharacteristic,?,?,None,None,0,0,12,no
5636,3483202,'Table 1',BaselineCharacteristic,'Diabetes mellitus, n?=?xx',?,?,None,0,1,1,no
5636,3483202,'Table 1',BaselineCharacteristic,'No diabetes mellitus, n?=?xxx',?,?,None,0,2,1,no
5636,3483202,'Table 1',BaselineCharacteristic,'Age years',' ; ','Age years',?,1,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (xx,x)','Diabetes mellitus, n?=?xx ; ','Age years',?,1,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (xx.x)','No diabetes mellitus, n?=?xxx ; ','Age years',?,1,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Male gender \%',' ; ','Male gender \%',?,2,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'Diabetes mellitus, n?=?xx ; ','Male gender \%',?,2,1,3,yes
5636,3483202,'Table 1',BaselineCharacteristic,xx,'No diabetes mellitus, n?=?xxx ; ','Male gender \%',?,2,2,3,yes
5636,3483202,'Table 1',BaselineCharacteristic,Smokers,' ; ',Smokers,?,3,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'Diabetes mellitus, n?=?xx ; ',Smokers,?,3,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'No diabetes mellitus, n?=?xxx ; ',Smokers,?,3,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Married or cohabitant \%',' ; ','Married or cohabitant \%',?,4,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'Diabetes mellitus, n?=?xx ; ','Married or cohabitant \%',?,4,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'No diabetes mellitus, n?=?xxx ; ','Married or cohabitant \%',?,4,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Body mass index kg/mx',' ; ','Body mass index kg/mx',?,5,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (x.x)','Diabetes mellitus, n?=?xx ; ','Body mass index kg/mx',?,5,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (x.x)','No diabetes mellitus, n?=?xxx ; ','Body mass index kg/mx',?,5,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Haemoglobin g/dL',' ; ','Haemoglobin g/dL',?,6,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (x.x)','Diabetes mellitus, n?=?xx ; ','Haemoglobin g/dL',?,6,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (x.x)','No diabetes mellitus, n?=?xxx ; ','Haemoglobin g/dL',?,6,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Albumin g/L',' ; ','Albumin g/L',?,7,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (x.x)','Diabetes mellitus, n?=?xx ; ','Albumin g/L',?,7,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (x.x)','No diabetes mellitus, n?=?xxx ; ','Albumin g/L',?,7,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'CRP mmol/L',' ; ','CRP mmol/L',?,8,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,'x.x (x.x-xx.x)','Diabetes mellitus, n?=?xx ; ','CRP mmol/L',?,8,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'x.x (x.x-xx.x)','No diabetes mellitus, n?=?xxx ; ','CRP mmol/L',?,8,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'PTH pmol/L',' ; ','PTH pmol/L',?,9,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (xx.x-xx.x)','Diabetes mellitus, n?=?xx ; ','PTH pmol/L',?,9,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (xx.x-xx.x)','No diabetes mellitus, n?=?xxx ; ','PTH pmol/L',?,9,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Dialysis vintage years',' ; ','Dialysis vintage years',?,10,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx (x–xx)','Diabetes mellitus, n?=?xx ; ','Dialysis vintage years',?,10,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx (x–xx)','No diabetes mellitus, n?=?xxx ; ','Dialysis vintage years',?,10,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Peritoneal dialysis \%',' ; ','Peritoneal dialysis \%',?,11,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'Diabetes mellitus, n?=?xx ; ','Peritoneal dialysis \%',?,11,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'No diabetes mellitus, n?=?xxx ; ','Peritoneal dialysis \%',?,11,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Kt/V (haemodialysis)',' ; ','Kt/V (haemodialysis)',?,12,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,'x.xx (x.xx)','Diabetes mellitus, n?=?xx ; ','Kt/V (haemodialysis)',?,12,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'x.xx (x.xx)','No diabetes mellitus, n?=?xxx ; ','Kt/V (haemodialysis)',?,12,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Urea mmol/L',' ; ','Urea mmol/L',?,13,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (x.x)','Diabetes mellitus, n?=?xx ; ','Urea mmol/L',?,13,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'xx.x (x.x)','No diabetes mellitus, n?=?xxx ; ','Urea mmol/L',?,13,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,Comorbidity,' ; ',None,None,14,0,24,no
5636,3483202,'Table 1',BaselineCharacteristic,?,'Diabetes mellitus, n?=?xx ; ',Comorbidity,None,14,1,43,no
5636,3483202,'Table 1',BaselineCharacteristic,?,'No diabetes mellitus, n?=?xxx ; ',Comorbidity,None,14,2,43,no
5636,3483202,'Table 1',BaselineCharacteristic,'Charlson comorbidity index',' ; ','Charlson comorbidity index',' Comorbidity',15,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,'x.x (x.x)','Diabetes mellitus, n?=?xx ; ','Charlson comorbidity index',' Comorbidity',15,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'x.x (x.x)','No diabetes mellitus, n?=?xxx ; ','Charlson comorbidity index',' Comorbidity',15,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Nephrosclerosis \%',' ; ','Nephrosclerosis \%',' Comorbidity',16,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'Diabetes mellitus, n?=?xx ; ','Nephrosclerosis \%',' Comorbidity',16,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'No diabetes mellitus, n?=?xxx ; ','Nephrosclerosis \%',' Comorbidity',16,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Previous renal graft \%',' ; ','Previous renal graft \%',' Comorbidity',17,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'Diabetes mellitus, n?=?xx ; ','Previous renal graft \%',' Comorbidity',17,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'No diabetes mellitus, n?=?xxx ; ','Previous renal graft \%',' Comorbidity',17,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Diabetes type x\%',' ; ','Diabetes type x\%',' Comorbidity',18,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'Diabetes mellitus, n?=?xx ; ','Diabetes type x\%',' Comorbidity',18,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,?,'No diabetes mellitus, n?=?xxx ; ','Diabetes type x\%',' Comorbidity',18,2,3,no
5636,3483202,'Table 1',BaselineCharacteristic,'Diabetes type x\%',' ; ','Diabetes type x\%',' Comorbidity',19,0,2,no
5636,3483202,'Table 1',BaselineCharacteristic,xx,'Diabetes mellitus, n?=?xx ; ','Diabetes type x\%',' Comorbidity',19,1,3,no
5636,3483202,'Table 1',BaselineCharacteristic,?,'No diabetes mellitus, n?=?xxx ; ','Diabetes type x\%',' Comorbidity',19,2,3,no
5637,3483844,Table 1.,BaselineCharacteristic,Variable,?,None,None,0,0,12,no
5637,3483844,Table 1.,BaselineCharacteristic,Value,?,Variable,None,0,1,1,no
5637,3483844,Table 1.,BaselineCharacteristic,'Gender n','Variable ; ',None,None,1,0,24,no
5637,3483844,Table 1.,BaselineCharacteristic,'Gender n','Value ; ','Gender n',None,1,1,43,no
5637,3483844,Table 1.,BaselineCharacteristic,?Male,'Variable ; ',?Male,' Gender n',2,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Male,' Gender n',2,1,3,yes
5637,3483844,Table 1.,BaselineCharacteristic,?Female,'Variable ; ',?Female,' Gender n',3,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Female,' Gender n',3,1,3,yes
5637,3483844,Table 1.,BaselineCharacteristic,'Age (years)','Variable ; ',None,None,4,0,24,no
5637,3483844,Table 1.,BaselineCharacteristic,'Age (years)','Value ; ','Age (years)',None,4,1,43,no
5637,3483844,Table 1.,BaselineCharacteristic,?Mean,'Variable ; ',?Mean,' Age (years)',5,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,xx,'Value ; ',?Mean,' Age (years)',5,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,?Range,'Variable ; ',?Range,' Age (years)',6,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,xx–xx,'Value ; ',?Range,' Age (years)',6,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,'T category n','Variable ; ',None,None,7,0,24,no
5637,3483844,Table 1.,BaselineCharacteristic,'T category n','Value ; ','T category n',None,7,1,43,no
5637,3483844,Table 1.,BaselineCharacteristic,?Txa + Txb,'Variable ; ',?Txa + Txb,' T category n',8,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Txa + Txb,' T category n',8,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,?Tx,'Variable ; ',?Tx,' T category n',9,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Tx,' T category n',9,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,?Tx,'Variable ; ',?Tx,' T category n',10,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Tx,' T category n',10,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,'N category n','Variable ; ',None,None,11,0,24,no
5637,3483844,Table 1.,BaselineCharacteristic,'N category n','Value ; ','N category n',None,11,1,43,no
5637,3483844,Table 1.,BaselineCharacteristic,?Nx,'Variable ; ',?Nx,' N category n',12,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Nx,' N category n',12,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,?Nx,'Variable ; ',?Nx,' N category n',13,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Nx,' N category n',13,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,?Nx,'Variable ; ',?Nx,' N category n',14,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Nx,' N category n',14,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,?Nxa + Nxb,'Variable ; ',?Nxa + Nxb,' N category n',15,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Nxa + Nxb,' N category n',15,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,'AJCC stage group n','Variable ; ',None,None,16,0,24,no
5637,3483844,Table 1.,BaselineCharacteristic,'AJCC stage group n','Value ; ','AJCC stage group n',None,16,1,43,no
5637,3483844,Table 1.,BaselineCharacteristic,?IIa + IIb,'Variable ; ',?IIa + IIb,' AJCC stage group n',17,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?IIa + IIb,' AJCC stage group n',17,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,?III,'Variable ; ',?III,' AJCC stage group n',18,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?III,' AJCC stage group n',18,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,?IVa + IVb,'Variable ; ',?IVa + IVb,' AJCC stage group n',19,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?IVa + IVb,' AJCC stage group n',19,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,'Chemotherapy n','Variable ; ',None,None,20,0,24,no
5637,3483844,Table 1.,BaselineCharacteristic,'Chemotherapy n','Value ; ','Chemotherapy n',None,20,1,43,no
5637,3483844,Table 1.,BaselineCharacteristic,?None,'Variable ; ',?None,' Chemotherapy n',21,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?None,' Chemotherapy n',21,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,?Induction + concurrent,'Variable ; ',?Induction + concurrent,' Chemotherapy n',22,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Induction + concurrent,' Chemotherapy n',22,1,3,no
5637,3483844,Table 1.,BaselineCharacteristic,?Concurrent,'Variable ; ',?Concurrent,' Chemotherapy n',23,0,2,no
5637,3483844,Table 1.,BaselineCharacteristic,'x (xx.x\%)','Value ; ',?Concurrent,' Chemotherapy n',23,1,3,no
5666,3488983,'Table 1',BaselineCharacteristic,Subject,?,None,None,0,0,12,no
5666,3488983,'Table 1',BaselineCharacteristic,Sex,?,Subject,None,0,1,1,no
5666,3488983,'Table 1',BaselineCharacteristic,Age,?,Subject,None,0,2,1,no
5666,3488983,'Table 1',BaselineCharacteristic,Level,?,Subject,None,0,3,1,no
5666,3488983,'Table 1',BaselineCharacteristic,'MV Time',?,Subject,None,0,4,1,no
5666,3488983,'Table 1',BaselineCharacteristic,'MV Dependence',?,Subject,None,0,5,1,no
5666,3488983,'Table 1',BaselineCharacteristic,LMFF,'Subject ; ',LMFF,None,1,0,2,no
5666,3488983,'Table 1',BaselineCharacteristic,F,'Sex ; ',LMFF,None,1,1,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'xx y','Age ; ',LMFF,None,1,2,3,no
5666,3488983,'Table 1',BaselineCharacteristic,Cx,'Level ; ',LMFF,None,1,3,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'x y','MV Time ; ',LMFF,None,1,4,3,no
5666,3488983,'Table 1',BaselineCharacteristic,Complete,'MV Dependence ; ',LMFF,None,1,5,3,no
5666,3488983,'Table 1',BaselineCharacteristic,PIS,'Subject ; ',PIS,None,2,0,2,no
5666,3488983,'Table 1',BaselineCharacteristic,F,'Sex ; ',PIS,None,2,1,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'xx y','Age ; ',PIS,None,2,2,3,no
5666,3488983,'Table 1',BaselineCharacteristic,CxCx,'Level ; ',PIS,None,2,3,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'xx y','MV Time ; ',PIS,None,2,4,3,no
5666,3488983,'Table 1',BaselineCharacteristic,Complete,'MV Dependence ; ',PIS,None,2,5,3,no
5666,3488983,'Table 1',BaselineCharacteristic,EFS,'Subject ; ',EFS,None,3,0,2,no
5666,3488983,'Table 1',BaselineCharacteristic,M,'Sex ; ',EFS,None,3,1,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'xx y','Age ; ',EFS,None,3,2,3,no
5666,3488983,'Table 1',BaselineCharacteristic,Cx,'Level ; ',EFS,None,3,3,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'x y','MV Time ; ',EFS,None,3,4,3,no
5666,3488983,'Table 1',BaselineCharacteristic,Complete,'MV Dependence ; ',EFS,None,3,5,3,no
5666,3488983,'Table 1',BaselineCharacteristic,VOS,'Subject ; ',VOS,None,4,0,2,no
5666,3488983,'Table 1',BaselineCharacteristic,M,'Sex ; ',VOS,None,4,1,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'xx y','Age ; ',VOS,None,4,2,3,no
5666,3488983,'Table 1',BaselineCharacteristic,CxCx,'Level ; ',VOS,None,4,3,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'xx m','MV Time ; ',VOS,None,4,4,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'Partial (with supplemental oxygen)','MV Dependence ; ',VOS,None,4,5,3,no
5666,3488983,'Table 1',BaselineCharacteristic,IFLS,'Subject ; ',IFLS,None,5,0,2,no
5666,3488983,'Table 1',BaselineCharacteristic,F,'Sex ; ',IFLS,None,5,1,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'xx y','Age ; ',IFLS,None,5,2,3,no
5666,3488983,'Table 1',BaselineCharacteristic,Cx,'Level ; ',IFLS,None,5,3,3,no
5666,3488983,'Table 1',BaselineCharacteristic,'x y','MV Time ; ',IFLS,None,5,4,3,no
5666,3488983,'Table 1',BaselineCharacteristic,Complete,'MV Dependence ; ',IFLS,None,5,5,3,no
5696,3493663,Table 1,BaselineCharacteristic,?,?,None,None,0,0,12,no
5696,3493663,Table 1,BaselineCharacteristic,'ITT xx (xxx.x \%)',?,?,None,0,1,1,no
5696,3493663,Table 1,BaselineCharacteristic,'PP xx (xxx.x \%)',?,?,None,0,2,1,no
5696,3493663,Table 1,BaselineCharacteristic,Gender,' ; ',None,None,1,0,24,no
5696,3493663,Table 1,BaselineCharacteristic,Gender,'ITT xx (xxx.x \%) ; ',Gender,None,1,1,43,no
5696,3493663,Table 1,BaselineCharacteristic,Gender,'PP xx (xxx.x \%) ; ',Gender,None,1,2,43,no
5696,3493663,Table 1,BaselineCharacteristic,?,' ; ',?,' Gender',2,0,2,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','ITT xx (xxx.x \%) ; ',?,' Gender',2,1,3,yes
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','PP xx (xxx.x \%) ; ',?,' Gender',2,2,3,yes
5696,3493663,Table 1,BaselineCharacteristic,?,' ; ',?,' Gender',3,0,2,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','ITT xx (xxx.x \%) ; ',?,' Gender',3,1,3,yes
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','PP xx (xxx.x \%) ; ',?,' Gender',3,2,3,yes
5696,3493663,Table 1,BaselineCharacteristic,'Median age/years (range)',' ; ','Median age/years (range)',' Gender',4,0,2,no
5696,3493663,Table 1,BaselineCharacteristic,'xx.x (xx.x–xx.x)','ITT xx (xxx.x \%) ; ','Median age/years (range)',' Gender',4,1,3,no
5696,3493663,Table 1,BaselineCharacteristic,'xx.x (xx.x–xx.x)','PP xx (xxx.x \%) ; ','Median age/years (range)',' Gender',4,2,3,no
5696,3493663,Table 1,BaselineCharacteristic,'HLA typea',' ; ',None,None,5,0,24,no
5696,3493663,Table 1,BaselineCharacteristic,'HLA typea','ITT xx (xxx.x \%) ; ','HLA typea',None,5,1,43,no
5696,3493663,Table 1,BaselineCharacteristic,'HLA typea','PP xx (xxx.x \%) ; ','HLA typea',None,5,2,43,no
5696,3493663,Table 1,BaselineCharacteristic,?,' ; ',?,' HLA typea',6,0,2,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','ITT xx (xxx.x \%) ; ',?,' HLA typea',6,1,3,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','PP xx (xxx.x \%) ; ',?,' HLA typea',6,2,3,no
5696,3493663,Table 1,BaselineCharacteristic,?,' ; ',?,' HLA typea',7,0,2,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','ITT xx (xxx.x \%) ; ',?,' HLA typea',7,1,3,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','PP xx (xxx.x \%) ; ',?,' HLA typea',7,2,3,no
5696,3493663,Table 1,BaselineCharacteristic,?,' ; ',?,' HLA typea',8,0,2,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','ITT xx (xxx.x \%) ; ',?,' HLA typea',8,1,3,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','PP xx (xxx.x \%) ; ',?,' HLA typea',8,2,3,no
5696,3493663,Table 1,BaselineCharacteristic,'Serum LDH',' ; ',None,None,9,0,24,no
5696,3493663,Table 1,BaselineCharacteristic,'Serum LDH','ITT xx (xxx.x \%) ; ','Serum LDH',None,9,1,43,no
5696,3493663,Table 1,BaselineCharacteristic,'Serum LDH','PP xx (xxx.x \%) ; ','Serum LDH',None,9,2,43,no
5696,3493663,Table 1,BaselineCharacteristic,?,' ; ',?,' Serum LDH',10,0,2,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','ITT xx (xxx.x \%) ; ',?,' Serum LDH',10,1,3,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','PP xx (xxx.x \%) ; ',?,' Serum LDH',10,2,3,no
5696,3493663,Table 1,BaselineCharacteristic,?,' ; ',?,' Serum LDH',11,0,2,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','ITT xx (xxx.x \%) ; ',?,' Serum LDH',11,1,3,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','PP xx (xxx.x \%) ; ',?,' Serum LDH',11,2,3,no
5696,3493663,Table 1,BaselineCharacteristic,'Performance status (ECOG)',' ; ',None,None,12,0,24,no
5696,3493663,Table 1,BaselineCharacteristic,'Performance status (ECOG)','ITT xx (xxx.x \%) ; ','Performance status (ECOG)',None,12,1,43,no
5696,3493663,Table 1,BaselineCharacteristic,'Performance status (ECOG)','PP xx (xxx.x \%) ; ','Performance status (ECOG)',None,12,2,43,no
5696,3493663,Table 1,BaselineCharacteristic,?,' ; ',?,' Performance status (ECOG)',13,0,2,no
5696,3493663,Table 1,BaselineCharacteristic,'xx (xx.x \%)','ITT xx (xxx.x \%) ; ',?,' Performance status (ECOG)',13,1,3,no
