SpecId,TableName,TableCaption,Drug1,Drug2
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,antiarrhythmics
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,bepridil
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,lidocaine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,quinidine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,anticonvulsants
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,carbamazepine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,carbamazepin
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,phenobarbital
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,phenytoin
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,antidepressant
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,trazodone
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,colchicine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,dihydropyridine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,felodipine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,nifedipine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,nicardipine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,calcium channel blockers
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,bosentan
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,endothelin receptor antagonist
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,hmg coa
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,atorvastatin
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,pravastatin
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,fluvastatin
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,tacrolimus
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,agonist
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,salmeterol
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,fluticasone
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,itraconazole
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,ketoconazole
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,midazolam
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,sildenafil
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,tadalafil
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,vardenafil
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,venlafaxine
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,iodine
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,radiographic contrast agents
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,antacids
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,aluminium
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,aluminum
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,magnesium hydroxide
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,cholestyramine resins
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,heroin
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,furosemide
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,mg
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,fenamates
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,propranolol
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,glucocorticoids
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,propylthiouracil
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,adrenergic antagonists
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,dexamethasone
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,anticoagulants
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,cumarin
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,antidepressants tricyclics
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,amitriptyline
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,maprotilin
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,ssris
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,sertraline
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,selective serotonin reuptake inhibitors
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,biguanides
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,meglitinides
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,sulfonylureas
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,insulin
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,antidiabetic agents
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,cardiac glycosides
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,ketamine
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,methyl xanthine
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,methylxanthine
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,bronchodilators
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,theophylline
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,agent
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,sympathomimetics
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,chloral
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,aminosalicylate
1ad32038-f484-4469-93fe-d3da81d8b9ea,Table 2,Table 2: Drug-Thyroidal Axis Interactions,Levothyroxine Sodium,thiazide diuretics
246866c2-31f0-4770-8fa4-22e5b3556347,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,fluoxetine
246866c2-31f0-4770-8fa4-22e5b3556347,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,paroxetine
246866c2-31f0-4770-8fa4-22e5b3556347,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,carbamazepine
246866c2-31f0-4770-8fa4-22e5b3556347,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,carbamazepin
246866c2-31f0-4770-8fa4-22e5b3556347,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,ranitidine
246866c2-31f0-4770-8fa4-22e5b3556347,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,cimetidine
246866c2-31f0-4770-8fa4-22e5b3556347,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,amitriptyline
2ea96dec-633c-4afb-9cd1-30861712be9f,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,Lamotrigine,estrogen
2ea96dec-633c-4afb-9cd1-30861712be9f,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,Lamotrigine,ethinyl estradiol
2ea96dec-633c-4afb-9cd1-30861712be9f,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,Lamotrigine,levonorgestrel
2ea96dec-633c-4afb-9cd1-30861712be9f,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,Lamotrigine,oral contraceptive preparations
2ea96dec-633c-4afb-9cd1-30861712be9f,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,Lamotrigine,carbamazepine
2ea96dec-633c-4afb-9cd1-30861712be9f,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,Lamotrigine,carbamazepin
2ea96dec-633c-4afb-9cd1-30861712be9f,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,Lamotrigine,carbamazepine epoxide
2ea96dec-633c-4afb-9cd1-30861712be9f,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,Lamotrigine,phenobarbital
2ea96dec-633c-4afb-9cd1-30861712be9f,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,Lamotrigine,primidone
2ea96dec-633c-4afb-9cd1-30861712be9f,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,Lamotrigine,phenytoin
030dac01-d589-4c3e-94dc-a9088b6a1171,Table 4,Table 3: Drugs that Can Increase the Risk of Bleeding,Warfarin Sodium,anticoagulants
030dac01-d589-4c3e-94dc-a9088b6a1171,Table 4,Table 3: Drugs that Can Increase the Risk of Bleeding,Warfarin Sodium,antiplatelet agents
030dac01-d589-4c3e-94dc-a9088b6a1171,Table 4,Table 3: Drugs that Can Increase the Risk of Bleeding,Warfarin Sodium,non steroidal anti inflammatory agents
030dac01-d589-4c3e-94dc-a9088b6a1171,Table 4,Table 3: Drugs that Can Increase the Risk of Bleeding,Warfarin Sodium,serotonin reuptake inhibitors
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,iodine
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,radiographic contrast agents
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,antacids
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,aluminium
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,aluminum
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,magnesium sulfate
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,hydroxides
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,cholestyramine resins
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,heroin
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,furosemide
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,mg
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,steroidal anti inflammatory drugs
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,fenamates
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,phenylbutazone
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,salicylates
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,propranolol
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,glucocorticoids
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,propylthiouracil
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,adrenergic antagonists
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,dexamethasone
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,anticoagulants
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,cumarin
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,antidepressants tricyclics
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,amitriptyline
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,maprotilin
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,selective serotonin reuptake inhibitors
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,ssris
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,sertraline
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,biguanides
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,meglitinides
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,sulfonylureas
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,thiazolidinediones
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,insulin
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,antidiabetic agents
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,cardiac glycosides
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,ketamine
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,methyl xanthine
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,methylxanthine
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,bronchodilators
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,theophylline
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,agent
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,sympathomimetics
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,chloral
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,aminosalicylate
04ecfd9b-c36d-44c9-8bd9-ff31f0af2f7f,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,thiazide diuretics
01f8da61-f3b3-4d95-98ef-a362efd3e83e,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,fluoxetine
